gare de depart	gare d'arrivee	heure de depart	heure d'arrivee	prix	correspondance 1	correspondance 2	correspondance 3	correspondance 4
BENGUERIR	CASA VOYAGEURS	16h35	18h28	113 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	CASA VOYAGEURS	17h35	19h28	113 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	CASA VOYAGEURS	18h35	20h28	85 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	CASA VOYAGEURS	19h45	21h38	113 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	06h35	10h10	155 DH	correspondance 1 : 08h20 a Station Casa Oasis - correspondance 34 Min - depart 08h54	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	08h35	12h05	155 DH	correspondance 1 : 10h20 a Station Casa Oasis - correspondance 34 Min - depart 10h54	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	10h35	14h05	125 DH	correspondance 1 : 12h20 a Station Casa Oasis - correspondance 34 Min - depart 12h54	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	12h35	16h08	155 DH	correspondance 1 : 14h20 a Station Casa Oasis - correspondance 34 Min - depart 14h54	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	14h35	18h07	155 DH	correspondance 1 : 16h20 a Station Casa Oasis - correspondance 31 Min - depart 16h51	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	15h35	19h05	155 DH	correspondance 1 : 17h20 a Station Casa Oasis - correspondance 34 Min - depart 17h54	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	16h35	20h10	155 DH	correspondance 1 : 18h20 a Station Casa Oasis - correspondance 34 Min - depart 18h54	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	EL JADIDA	17h35	21h00	155 DH	correspondance 1 : 19h20 a Station Casa Oasis - correspondance 38 Min - depart 19h58	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	ESSAOUIRA SUPRATOURS	12h31	17h45	155 DH	correspondance 1 : 13h14 a Station MARRAKECH - correspondance 01h31 Min - depart 14h45	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	ESSAOUIRA SUPRATOURS	13h31	17h45	155 DH	correspondance 1 : 14h14 a Station MARRAKECH - correspondance 31 Min - depart 14h45	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	ESSAOUIRA SUPRATOURS	14h31	19h45	155 DH	correspondance 1 : 15h14 a Station MARRAKECH - correspondance 01h31 Min - depart 16h45	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	ESSAOUIRA SUPRATOURS	15h31	19h45	155 DH	correspondance 1 : 16h14 a Station MARRAKECH - correspondance 31 Min - depart 16h45	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	ESSAOUIRA SUPRATOURS	17h31	22h00	155 DH	correspondance 1 : 18h14 a Station MARRAKECH - correspondance 46 Min - depart 19h00	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	05h35	11h17	172 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	06h35	12h20	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	07h35	13h20	190 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	08h35	14h20	172 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	09h35	15h20	190 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	10h35	16h20	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	11h35	17h22	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	12h35	18h25	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	13h35	19h23	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	14h35	20h25	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	15h35	21h23	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	16h35	22h20	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	17h35	23h20	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	FES	18h35	00h12	207 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	GUELMIMA							
BENGUERIR	KENITRA	05h35	08h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	06h35	09h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	07h35	10h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	08h35	11h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	09h35	12h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	10h35	13h59	135 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	11h35	14h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	12h35	15h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	13h35	16h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	14h35	17h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	15h35	18h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	16h35	19h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	17h35	20h59	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	18h35	21h59	135 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KENITRA	19h45	23h09	177 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KHOURIBGA	06h35	10h43	113 DH	correspondance 1 : 07h58 a Station BERRECHID - correspondance 50 Min - depart 08h48	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	KHOURIBGA	17h35	21h51	113 DH	correspondance 1 : 18h58 a Station BERRECHID - correspondance 55 Min - depart 19h53	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	LAAYOUNE SUPRATOURS	12h31	05h59	535 DH	correspondance 1 : 13h14 a Station MARRAKECH - correspondance 02h01 Min - depart 15h15	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	LAAYOUNE SUPRATOURS	13h31	05h59	535 DH	correspondance 1 : 14h14 a Station MARRAKECH - correspondance 01h01 Min - depart 15h15	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	LAAYOUNE SUPRATOURS	14h31	06h45	535 DH	correspondance 1 : 15h14 a Station MARRAKECH - correspondance 01h46 Min - depart 17h00	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	LAAYOUNE SUPRATOURS	17h31	09h00	535 DH	correspondance 1 : 18h14 a Station MARRAKECH - correspondance 46 Min - depart 19h00	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	LAAYOUNE SUPRATOURS	19h31	11h29	535 DH	correspondance 1 : 20h14 a Station MARRAKECH - correspondance 46 Min - depart 21h00	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	LAAYOUNE SUPRATOURS	21h31	12h30	535 DH	correspondance 1 : 22h14 a Station MARRAKECH - correspondance 46 Min - depart 23h00	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	00h31	01h14	40 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	08h18	09h01	50 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	10h31	11h14	40 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	11h31	12h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	12h31	13h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	13h31	14h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	14h31	15h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	15h31	16h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	16h31	17h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	17h31	18h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	18h31	19h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	19h31	20h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	20h31	21h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	21h31	22h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARRAKECH	22h31	23h14	55 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MARTIL	09h35	16h00	400 DH	correspondance 1 : 11h28 a Station CASA VOYAGEURS - correspondance 32 Min - depart 12h00	correspondance 2 : 14h10 a Station TANGER VILLE - correspondance 20 Min - depart 14h30	pas de correspondance	pas de correspondance
BENGUERIR	MARTIL	11h35	18h00	400 DH	correspondance 1 : 13h28 a Station CASA VOYAGEURS - correspondance 32 Min - depart 14h00	correspondance 2 : 16h10 a Station TANGER VILLE - correspondance 20 Min - depart 16h30	pas de correspondance	pas de correspondance
BENGUERIR	MARTIL	12h35	19h00	400 DH	correspondance 1 : 14h28 a Station CASA VOYAGEURS - correspondance 32 Min - depart 15h00	correspondance 2 : 17h10 a Station TANGER VILLE - correspondance 20 Min - depart 17h30	pas de correspondance	pas de correspondance
BENGUERIR	MARTIL	14h35	21h00	400 DH	correspondance 1 : 16h28 a Station CASA VOYAGEURS - correspondance 32 Min - depart 17h00	correspondance 2 : 19h10 a Station TANGER VILLE - correspondance 20 Min - depart 19h30	pas de correspondance	pas de correspondance
BENGUERIR	MARTIL	16h35	23h00	400 DH	correspondance 1 : 18h28 a Station CASA VOYAGEURS - correspondance 32 Min - depart 19h00	correspondance 2 : 21h10 a Station TANGER VILLE - correspondance 20 Min - depart 21h30	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	05h35	10h37	155 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	06h35	11h40	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	07h35	12h37	171 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	08h35	13h40	155 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	09h35	14h37	171 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	10h35	15h40	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	11h35	16h37	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	12h35	17h40	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	13h35	18h40	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	14h35	19h40	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	15h35	20h37	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	16h35	21h40	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	17h35	22h37	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MEKNES	18h35	23h34	186 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MIDELT (SUPRAT.)							
BENGUERIR	MOHAMMEDIA	05h35	07h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	06h35	08h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	07h35	09h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	08h35	10h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	09h35	11h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	10h35	12h48	98 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	11h35	13h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	12h35	14h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	13h35	15h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	14h35	16h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	15h35	17h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	16h35	18h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	17h35	19h48	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	18h35	20h48	98 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	MOHAMMEDIA	19h45	21h58	129 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	05h35	10h57	165 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	07h35	13h00	182 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	09h35	14h58	182 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	11h35	17h00	198 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	12h35	18h03	198 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	13h35	19h01	198 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	15h35	21h01	198 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	OUJDA	17h35	22h58	198 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	TETOUAN SUPRATOURS							
BENGUERIR	RABAT AGDAL							
BENGUERIR	RABAT VILLE							
BENGUERIR	SAFI							
BENGUERIR	SALE	05h35	08h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	06h35	09h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	07h35	10h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	08h35	11h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	09h35	12h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	10h35	13h36	124 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	11h35	14h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	12h35	15h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	13h35	16h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	14h35	17h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	15h35	18h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	16h35	19h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	17h35	20h36	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	18h35	21h36	124 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SALE	19h45	22h46	162 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SETTAT	05h35	06h38	72 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
BENGUERIR	SETTAT	06h35	07h38	72 DH	pas de correspondance	pas de correspondance	pas de correspondance	pas de correspondance
